,sentence_id,word_id,word,TRT,relFix
376,41,3,была,582,0.12663185378590078
377,41,4,прежняя,770,0.16753698868581376
378,41,5,маша,0,0.0
379,41,6,которую,779,0.1694952132288947
380,41,7,он,129,0.028067885117493474
381,41,8,знал,199,0.04329852045256745
382,41,9,и,0,0.0
383,41,10,любил,220,0.047867711053089644
384,42,0,мне,470,0.14434889434889434
385,42,1,нравится,331,0.10165847665847666
386,42,2,сын,318,0.09766584766584767
387,42,3,коллеги,264,0.08108108108108109
388,42,4,который,584,0.17936117936117937
389,42,5,недавно,458,0.14066339066339067
390,42,6,заходил,669,0.20546683046683048
391,42,7,в,0,0.0
392,42,8,наш,162,0.049754299754299756
393,42,9,отдел,0,0.0
394,43,0,у,560,0.17167381974248927
395,43,1,мамы,213,0.06529736358062538
396,43,2,есть,414,0.12691600245248313
397,43,3,подруга,654,0.2004904966278357
398,43,4,которая,220,0.0674432863274065
399,43,5,живет,385,0.11802575107296137
400,43,6,прямо,99,0.030349478847332925
401,43,7,напротив,435,0.13335377069282647
402,43,8,здания,282,0.08645003065603923
403,43,9,театра,0,0.0
404,44,0,душа,584,0.15368421052631578
405,44,1,требовала,780,0.20526315789473684
406,44,2,красоты,167,0.04394736842105263
407,44,3,и,0,0.0
408,44,4,николай,392,0.1031578947368421
409,44,5,фомин,632,0.16631578947368422
410,44,6,украсил,343,0.09026315789473684
411,44,7,свой,331,0.08710526315789474
412,44,8,дом,571,0.15026315789473685
413,44,9,резьбой,0,0.0
414,45,0,за,524,0.14356164383561643
415,45,1,углом,0,0.0
416,45,2,морской,573,0.15698630136986302
417,45,3,музей,187,0.05123287671232877
418,45,4,с,0,0.0
419,45,5,бесчисленными,819,0.2243835616438356
420,45,6,моделями,400,0.1095890410958904
421,45,7,кораблей,205,0.056164383561643834
422,45,8,старинных,774,0.21205479452054796
423,45,9,и,168,0.046027397260273974
424,45,10,современных,0,0.0
425,46,0,причиной,535,0.21087899093417423
426,46,1,аварии,512,0.2018131651556957
427,46,2,был,0,0.0
428,46,3,мобильный,570,0.22467481277098936
429,46,4,телефон,0,0.0
430,46,5,который,371,0.14623571147024045
431,46,6,отвлекал,260,0.10248324793062673
432,46,7,водителя,143,0.0563657863618447
433,46,8,от,0,0.0
434,46,9,дороги,146,0.05754828537642885
435,47,0,можно,523,0.19544095665171898
436,47,1,будет,149,0.055680119581464876
437,47,2,бросить,724,0.2705530642750374
438,47,3,дополнительные,303,0.1132286995515695
439,47,4,занятия,0,0.0
440,47,5,и,0,0.0
441,47,6,даже,202,0.07548579970104634
442,47,7,школу,524,0.19581464872944693
